weather.temperature,direkt_horizontal_W_m2,diffuse_horizontal_W_m2,global_horizontal_W_m2
12.4,6,17,23
12.1,0,0,0
11.6,0,0,0
11.8,0,0,0
12.7,0,0,0
13.1,0,0,0
12.8,0,0,0
12.2,0,0,0
11,0,0,0
10.4,0,0,0
9.7,0,0,0
10.4,0,2,2
12.2,45,22,67
14.1,85,67,152
15,62,150,212
16.2,79,197,276
16.6,221,185,406
17.1,60,250,310
17.3,6,210,216
17.3,48,228,276
16.9,137,190,327
16.6,82,159,241
14.9,192,53,245
13.9,91,45,136
12.7,4,14,18
12,0,0,0
11.6,0,0,0
11.6,0,0,0
11.6,0,0,0
11,0,0,0
11.4,0,0,0
10.3,0,0,0
10.4,0,0,0
12.3,0,0,0
12.4,0,0,0
13.5,0,0,0
13.7,0,19,19
14.5,0,45,45
15.6,0,81,81
15.8,0,122,122
16.2,0,96,96
17.1,0,160,160
16.4,0,104,104
16.4,17,225,242
15.6,155,228,383
14.6,59,184,243
14,65,131,196
13.4,23,68,91
12.9,1,11,12
12.2,0,0,0
11.7,0,0,0
11.5,0,0,0
11.6,0,0,0
12,0,0,0
11.1,0,0,0
11.6,0,0,0
11.9,0,0,0
11.6,0,0,0
11.6,0,0,0
11.6,0,0,0
12.5,0,23,23
13,22,74,96
13.5,33,131,164
13.9,27,176,203
14.3,30,199,229
14.6,89,207,296
14.3,72,207,279
14.4,19,194,213
14.3,2,157,159
13.9,27,137,164
13.5,27,102,129
11.5,39,38,77
10.1,2,10,12
8.6,0,0,0
8.7,0,0,0
8.1,0,0,0
9,0,0,0
9,0,0,0
9.2,0,0,0
8.6,0,0,0
8.8,0,0,0
8.4,0,0,0
8.7,0,0,0
9.2,0,0,0
11.4,1,25,26
12.3,17,86,103
13.5,176,103,279
13.1,19,192,211
13.5,0,88,88
14.6,0,147,147
14.7,0,160,160
14.6,0,100,100
14.3,0,65,65
13.8,0,76,76
14,6,104,110
13.4,78,44,122
12.9,1,11,12
12.5,0,0,0
12.3,0,0,0
11.7,0,0,0
11.7,0,0,0
12.1,0,0,0
11.8,0,0,0
10.7,0,0,0
10.6,0,0,0
10.3,0,0,0
10.9,0,0,0
10.8,0,0,0
11.9,13,30,43
12.7,93,79,172
13.1,221,103,324
13.5,279,153,432
13.9,213,236,449
14.2,92,281,373
13.9,261,253,514
14.2,140,264,404
13.8,108,227,335
13.2,100,176,276
12.9,136,103,239
12.2,39,58,97
11.3,1,11,12
11.2,0,0,0
11.3,0,0,0
11.1,0,0,0
10.7,0,0,0
10.6,0,0,0
10.6,0,0,0
10.2,0,0,0
10.6,0,0,0
11.2,0,0,0
10.8,0,0,0
10.9,0,0,0
12.2,13,31,44
14.2,82,85,167
15.8,197,121,318
16.7,298,149,447
17.7,415,143,558
18.2,464,152,616
18.7,502,143,645
19,455,147,602
18.6,370,145,515
18.2,281,124,405
17,153,102,255
15.2,49,59,108
15.1,0,8,8
14.3,0,0,0
15.1,0,0,0
15.6,0,0,0
15.9,0,0,0
15.5,0,0,0
15.4,0,0,0
15,0,0,0
15.1,0,0,0
15.2,0,0,0
15.1,0,0,0
14.9,0,0,0
14.6,0,7,7
14.8,0,67,67
15,0,81,81
15.1,0,150,150
15.5,0,151,151
15,0,97,97
14.7,0,96,96
14.5,0,81,81
14,0,75,75
13.8,0,79,79
13.8,1,91,92
13.1,1,46,47
12.7,0,5,5
12.5,0,0,0
12.3,0,0,0
11.8,0,0,0
11.9,0,0,0
11.6,0,0,0
12,0,0,0
11.6,0,0,0
11.8,0,0,0
11.1,0,0,0
10.6,0,0,0
10,0,0,0
11.1,0,11,11
11.7,15,80,95
12.4,168,100,268
12.6,155,174,329
13.1,216,201,417
12.8,249,217,466
13,298,200,498
12.8,435,110,545
12.1,151,200,351
11.4,20,154,174
10.6,11,104,115
8.9,55,42,97
7.9,0,1,1
7.6,0,0,0
8,0,0,0
7.1,0,0,0
7.8,0,0,0
7,0,0,0
6.8,0,0,0
7.2,0,0,0
7.8,0,0,0
8.4,0,0,0
8,0,0,0
7.8,0,0,0
9.1,0,6,6
10.4,1,60,61
11.2,5,117,122
11.8,4,150,154
14,57,239,296
14.7,225,246,471
14.4,279,231,510
14.4,19,218,237
14.6,22,193,215
14.4,55,164,219
14.1,31,107,138
13.7,27,42,69
13.2,0,2,2
12.7,0,0,0
12.4,0,0,0
12.2,0,0,0
12.6,0,0,0
12.4,0,0,0
12.6,0,0,0
12.3,0,0,0
12.5,0,0,0
12.7,0,0,0
12.7,0,0,0
12.9,0,0,0
12.9,0,5,5
13.5,2,63,65
13.7,0,91,91
13.8,0,77,77
13.9,0,71,71
14.2,0,77,77
14.3,0,76,76
14.8,0,88,88
15,0,109,109
14.7,1,104,105
14.7,11,93,104
14.9,5,37,42
14.8,0,0,0
15,0,0,0
14.8,0,0,0
14.7,0,0,0
14.8,0,0,0
14.4,0,0,0
13.8,0,0,0
13.9,0,0,0
13.9,0,0,0
14,0,0,0
13.6,0,0,0
13.8,0,0,0
14.5,6,24,30
15,53,79,132
15.5,67,147,214
15.9,86,205,291
16.5,118,247,365
16,39,254,293
15.8,0,82,82
16,0,98,98
16.7,0,115,115
16.6,5,126,131
16.3,30,105,135
16.4,14,41,55
16.3,0,0,0
16.2,0,0,0
15.7,0,0,0
15.1,0,0,0
14.4,0,0,0
13.4,0,0,0
14.2,0,0,0
14.5,0,0,0
14.3,0,0,0
14.2,0,0,0
14.1,0,0,0
13.8,0,0,0
14.4,3,21,24
15.3,53,69,122
15.8,142,109,251
16.4,160,167,327
17.4,317,149,466
17.6,409,131,540
18.1,490,84,574
17.7,476,76,552
17.4,404,78,482
17.2,300,64,364
15.8,163,62,225
13,40,36,76
12.1,0,0,0
11,0,0,0
10.7,0,0,0
10.9,0,0,0
11.6,0,0,0
11,0,0,0
12.2,0,0,0
13.1,0,0,0
13.1,0,0,0
13.4,0,0,0
12.9,0,0,0
12.4,0,0,0
12.8,4,22,26
15.1,56,76,132
16.3,137,127,264
17.6,218,167,385
18.5,284,196,480
19.7,273,232,505
20.6,403,173,576
20.9,400,152,552
21,331,140,471
20.2,216,130,346
18.4,93,99,192
16.6,13,40,53
15.4,0,0,0
14.5,0,0,0
14.8,0,0,0
14.7,0,0,0
14.7,0,0,0
14.6,0,0,0
14.7,0,0,0
15.2,0,0,0
14.9,0,0,0
15.4,0,0,0
15.1,0,0,0
14.9,0,0,0
15.5,0,6,6
17.1,1,56,57
18.4,57,140,197
18.9,11,163,174
19.8,120,235,355
20.6,282,213,495
20.6,183,258,441
20.8,277,202,479
19.9,329,126,455
19.3,28,150,178
18.1,0,57,57
13.8,1,28,29
13.3,0,0,0
13.2,0,0,0
13.1,0,0,0
12,0,0,0
11.5,0,0,0
11.1,0,0,0
11.2,0,0,0
11.5,0,0,0
11.5,0,0,0
11.5,0,0,0
11.5,0,0,0
11.5,0,0,0
11.9,0,12,12
12.4,3,53,56
12.3,16,115,131
13.2,45,166,211
14.5,223,153,376
15.2,351,112,463
15,92,228,320
14.1,30,196,226
14.1,0,80,80
13.6,4,113,117
12.9,80,71,151
11.6,22,30,52
10.4,0,0,0
10.6,0,0,0
9.5,0,0,0
10,0,0,0
10.3,0,0,0
9.9,0,0,0
10.3,0,0,0
10.4,0,0,0
10.4,0,0,0
10.5,0,0,0
10,0,0,0
10.1,0,0,0
11.5,4,19,23
12.7,84,64,148
14.5,148,111,259
13.5,274,123,397
13.4,304,163,467
13.1,30,233,263
14,0,154,154
12.3,108,244,352
13.3,13,168,181
13.8,8,126,134
12.4,90,87,177
10.3,14,37,51
9.3,0,0,0
8.2,0,0,0
8.2,0,0,0
7.7,0,0,0
7.8,0,0,0
6.8,0,0,0
6.1,0,0,0
6.4,0,0,0
7,0,0,0
6.6,0,0,0
8.5,0,0,0
9.3,0,0,0
9.7,5,20,25
11.6,58,71,129
13.3,156,110,266
14,236,146,382
15,191,217,408
15.1,136,258,394
15.2,144,265,409
14.5,125,248,373
14.3,185,189,374
13.8,130,148,278
12.8,28,97,125
12.5,3,29,32
12.4,0,0,0
12.4,0,0,0
12.7,0,0,0
13,0,0,0
13.1,0,0,0
12.9,0,0,0
12.7,0,0,0
12.8,0,0,0
12.9,0,0,0
13.1,0,0,0
13,0,0,0
13,0,0,0
13.2,0,3,3
13.2,0,20,20
12.9,0,34,34
13.1,0,38,38
13,0,44,44
12.9,0,48,48
12.8,0,49,49
12.8,0,45,45
12.6,0,38,38
12.8,0,37,37
12.9,0,49,49
13,0,19,19
12.8,0,0,0
12.5,0,0,0
12.3,0,0,0
12.3,0,0,0
12.2,0,0,0
11.9,0,0,0
11.9,0,0,0
11.8,0,0,0
12.2,0,0,0
12.3,0,0,0
12.8,0,0,0
13.2,0,0,0
13.2,2,16,18
13.5,84,37,121
14.2,50,108,158
15.1,2,126,128
16.6,135,167,302
15.5,43,205,248
15.3,0,79,79
15.2,0,74,74
14.7,81,159,240
14,93,110,203
13.5,14,78,92
12.8,0,22,22
11.7,0,0,0
11.5,0,0,0
11.1,0,0,0
12.2,0,0,0
12.6,0,0,0
12.6,0,0,0
12.7,0,0,0
13,0,0,0
13,0,0,0
13.1,0,0,0
13.3,0,0,0
12.9,0,0,0
13,0,11,11
14,7,66,73
14.8,54,142,196
15.2,52,195,247
15.3,23,213,236
15.2,26,235,261
14.1,47,256,303
14.1,0,122,122
13.1,0,73,73
13.2,0,75,75
12.9,4,76,80
12.6,0,21,21
12.3,0,0,0
12.1,0,0,0
11.8,0,0,0
11.8,0,0,0
12,0,0,0
12.3,0,0,0
12.3,0,0,0
12.3,0,0,0
11.9,0,0,0
11.9,0,0,0
11.3,0,0,0
11.3,0,0,0
10.7,0,1,1
11.6,21,52,73
11.5,0,73,73
11.8,0,63,63
12.5,0,83,83
14,28,205,233
13.6,288,169,457
13.8,367,118,485
14.1,127,160,287
12.4,140,109,249
11.1,43,68,111
11.3,4,15,19
12,0,0,0
12.1,0,0,0
11.8,0,0,0
11.9,0,0,0
12.8,0,0,0
13.3,0,0,0
13.4,0,0,0
13.4,0,0,0
13.8,0,0,0
14.2,0,0,0
14.4,0,0,0
14.2,0,0,0
13.5,0,0,0
13.6,0,25,25
14.3,0,61,61
15.1,17,164,181
15.7,8,172,180
16.2,12,196,208
16.7,0,103,103
16.5,0,97,97
12.2,0,61,61
11.6,0,42,42
11,0,45,45
10.5,0,13,13
10.1,0,0,0
10.3,0,0,0
10.1,0,0,0
10,0,0,0
10.3,0,0,0
10.3,0,0,0
10,0,0,0
9.9,0,0,0
9.9,0,0,0
9.6,0,0,0
9.4,0,0,0
9.5,0,0,0
9.8,0,0,0
10.5,1,39,40
11.1,2,85,87
11.2,18,156,174
11.7,0,107,107
12.2,13,187,200
13,47,200,247
13.7,106,188,294
13.1,165,145,310
11.1,118,107,225
10.6,25,65,90
9.8,0,4,4
9.7,0,0,0
9.2,0,0,0
9.1,0,0,0
8.6,0,0,0
8.7,0,0,0
9.6,0,0,0
9.3,0,0,0
9.6,0,0,0
9.5,0,0,0
9.4,0,0,0
9,0,0,0
8.8,0,0,0
9.3,0,0,0
10.4,19,51,70
11.1,68,111,179
12.6,68,169,237
13.2,76,201,277
14.1,395,107,502
13.1,243,182,425
12.6,16,165,181
12.5,0,66,66
12.9,99,112,211
11.8,73,63,136
11.1,11,15,26
10.8,0,0,0
9.8,0,0,0
9.6,0,0,0
9.7,0,0,0
9.5,0,0,0
9.5,0,0,0
9.2,0,0,0
9.4,0,0,0
9.1,0,0,0
9.9,0,0,0
9.7,0,0,0
9.6,0,0,0
10.5,0,1,1
11.7,6,47,53
11.9,0,73,73
12.4,0,55,55
12.4,0,108,108
14.4,31,204,235
14.3,303,150,453
14,406,84,490
13.9,158,145,303
12.9,90,110,200
11.2,64,62,126
10.3,9,14,23
9.5,0,0,0
8.3,0,0,0
7.6,0,0,0
7.3,0,0,0
7.4,0,0,0
7.4,0,0,0
7.1,0,0,0
7.1,0,0,0
6.5,0,0,0
6.7,0,0,0
6.2,0,0,0
6,0,0,0
7.6,0,0,0
9.2,9,50,59
12.5,96,101,197
13.3,74,168,242
14,58,201,259
14.3,163,209,372
14.2,89,209,298
14.1,134,190,324
13.6,155,152,307
13,192,89,281
10.9,56,66,122
9.5,6,15,21
8.1,0,0,0
7.4,0,0,0
6.6,0,0,0
6.2,0,0,0
5.3,0,0,0
7.4,0,0,0
5.2,0,0,0
4.8,0,0,0
6.8,0,0,0
5.4,0,0,0
4.4,0,0,0
6.2,0,0,0
8.3,0,0,0
9.9,3,44,47
11.6,20,108,128
12,95,156,251
11.9,8,164,172
12.3,0,91,91
13.1,0,78,78
13,68,183,251
12.9,79,153,232
11.7,52,109,161
11.3,29,61,90
11,0,12,12
11.3,0,0,0
10.8,0,0,0
10.6,0,0,0
10.4,0,0,0
10.6,0,0,0
11.1,0,0,0
11.2,0,0,0
11.2,0,0,0
11.3,0,0,0
11.3,0,0,0
11,0,0,0
11,0,0,0
11.6,0,0,0
11.7,0,26,26
12.5,2,78,80
12.3,11,131,142
12.5,6,146,152
12.4,0,105,105
12.2,0,54,54
12.4,0,48,48
12.5,0,44,44
12.5,0,41,41
12.1,2,43,45
11.6,0,7,7
11,0,0,0
10,0,0,0
10,0,0,0
9.8,0,0,0
10.2,0,0,0
10.4,0,0,0
10.4,0,0,0
10.8,0,0,0
11.7,0,0,0
12,0,0,0
12.5,0,0,0
13.2,0,0,0
13.7,0,0,0
13.8,0,19,19
13.5,0,49,49
13.9,0,83,83
14.2,9,161,170
14.3,58,204,262
14.2,199,166,365
13.6,158,162,320
12.7,132,135,267
12.3,75,100,175
11.1,22,56,78
10.8,0,8,8
10.4,0,0,0
10.4,0,0,0
10.9,0,0,0
11.2,0,0,0
11.1,0,0,0
10.9,0,0,0
10.8,0,0,0
10.9,0,0,0
11.3,0,0,0
11.2,0,0,0
11.6,0,0,0
13.1,0,0,0
13.8,0,0,0
14.3,1,39,40
14.8,0,43,43
15.2,0,94,94
16.1,11,193,204
15.9,17,223,240
15.9,0,91,91
15.9,0,62,62
15.8,0,113,113
15.3,0,39,39
14.9,0,33,33
14.7,0,6,6
14.6,0,0,0
14.8,0,0,0
14.8,0,0,0
14.8,0,0,0
14.9,0,0,0
14.2,0,0,0
14,0,0,0
14.1,0,0,0
14.3,0,0,0
13.8,0,0,0
13.6,0,0,0
12.5,0,0,0
12.4,0,0,0
13.4,24,37,61
14.2,116,64,180
14.5,254,57,311
14.5,280,100,380
14.9,205,167,372
14.7,297,121,418
14,353,63,416
13.8,162,125,287
12.8,190,46,236
11.6,49,45,94
10.7,0,9,9
10.8,0,0,0
10.7,0,0,0
10.6,0,0,0
10.4,0,0,0
10.9,0,0,0
10.5,0,0,0
10,0,0,0
10.2,0,0,0
9.1,0,0,0
9,0,0,0
8.8,0,0,0
8.9,0,0,0
10.2,0,0,0
12,12,43,55
13.2,52,112,164
13.6,166,143,309
14.2,238,168,406
14.2,259,196,455
13.4,122,238,360
13.8,138,216,354
12.6,137,172,309
12.2,58,123,181
10.9,12,57,69
10.2,0,7,7
9.4,0,0,0
8.1,0,0,0
8.3,0,0,0
7.9,0,0,0
7.2,0,0,0
8.4,0,0,0
7.8,0,0,0
8,0,0,0
8.1,0,0,0
7.9,0,0,0
7.9,0,0,0
7.4,0,0,0
8.1,0,0,0
10.9,21,34,55
13.3,124,59,183
13.6,164,109,273
13.6,28,180,208
13.2,2,155,157
13,89,197,286
12.9,54,180,234
12.9,43,148,191
11.8,5,88,93
11,3,44,47
11.2,1,8,9
11.5,0,0,0
11.8,0,0,0
11,0,0,0
11.9,0,0,0
11.9,0,0,0
12,0,0,0
12.1,0,0,0
12.3,0,0,0
12.4,0,0,0
12,0,0,0
11.8,0,0,0
11.7,0,0,0
11.7,0,0,0
12.4,0,25,25
12.7,4,85,89
12.8,38,155,193
12.9,18,177,195
13,14,187,201
13.1,13,173,186
12.9,13,159,172
12.4,5,123,128
12.1,8,91,99
11.7,3,41,44
11.3,0,4,4
11.2,0,0,0
10.7,0,0,0
10.7,0,0,0
10,0,0,0
9.9,0,0,0
8.9,0,0,0
8.2,0,0,0
6.9,0,0,0
5.8,0,0,0
5.5,0,0,0
5,0,0,0
3.7,0,0,0
5.5,0,0,0
7.9,15,35,50
11.4,103,74,177
12,218,90,308
13,303,98,401
13.3,323,114,437
13.4,243,164,407
13.4,241,139,380
12.8,244,86,330
11.2,144,74,218
8.9,38,43,81
6.9,0,7,7
4.4,0,0,0
4.7,0,0,0
4.2,0,0,0
3.4,0,0,0
3.4,0,0,0
2.4,0,0,0
2.3,0,0,0
1.8,0,0,0
1.5,0,0,0
0.7,0,0,0
0.6,0,0,0
0.4,0,0,0
1.4,0,0,0
5.8,13,31,44
8.8,109,57,166
10.3,249,51,300
11,327,67,394
11.1,214,144,358
10.4,144,176,320
11,216,129,345
9.9,248,63,311
8.2,131,63,194
6,40,36,76
4.7,1,7,8
3.8,0,0,0
3.9,0,0,0
2.4,0,0,0
3.2,0,0,0
2.9,0,0,0
3.4,0,0,0
2.6,0,0,0
2,0,0,0
2.4,0,0,0
1.7,0,0,0
2.8,0,0,0
3.7,0,0,0
4.4,0,0,0
5.9,3,25,28
7.8,28,82,110
8.4,71,121,192
9.3,64,158,222
9.1,44,178,222
9.1,64,170,234
9.8,0,108,108
8.9,102,109,211
7.5,93,60,153
5.5,32,28,60
4,3,6,9
3.5,0,0,0
2.7,0,0,0
2.2,0,0,0
3.9,0,0,0
6.6,0,0,0
10.1,0,0,0
12.9,0,0,0
14.9,0,0,0
14.5,0,0,0
14.1,0,0,0
13,0,0,0
13,0,0,0
13.1,0,0,0
13.3,0,25,25
13.2,73,53,126
13.4,48,119,167
13.3,0,100,100
14,3,150,153
13.7,17,151,168
13.5,46,140,186
13.2,59,114,173
12.5,5,79,84
11.5,13,32,45
10.9,0,3,3
11.7,0,0,0
11.3,0,0,0
11.3,0,0,0
12,0,0,0
11.4,0,0,0
11.6,0,0,0
11.5,0,0,0
11.7,0,0,0
11.4,0,0,0
11.6,0,0,0
11.7,0,0,0
11.5,0,0,0
11.4,0,0,0
12.2,0,24,24
12.2,15,91,106
12.8,7,126,133
13.3,0,117,117
13.9,0,80,80
13.9,0,122,122
14,4,136,140
13.7,0,54,54
13.6,0,32,32
13.6,0,12,12
13.6,0,0,0
13.6,0,0,0
13.7,0,0,0
13.7,0,0,0
13.3,0,0,0
13.2,0,0,0
12.7,0,0,0
12.6,0,0,0
12.4,0,0,0
12.1,0,0,0
11.9,0,0,0
12.3,0,0,0
12.2,0,0,0
11.4,0,0,0
10.7,0,11,11
11.4,3,67,70
11.8,25,131,156
12.6,94,161,255
13,152,165,317
12.5,173,159,332
11.8,81,156,237
11.2,148,103,251
10.2,105,63,168
8.9,25,34,59
9,0,2,2
8.6,0,0,0
8.8,0,0,0
9.2,0,0,0
8.4,0,0,0
8.6,0,0,0
7.8,0,0,0
7.1,0,0,0
6.5,0,0,0
5.8,0,0,0
5.2,0,0,0
5.8,0,0,0
5.8,0,0,0
5.8,0,0,0
7.1,0,20,20
8.6,62,55,117
9.7,72,102,174
9.9,232,58,290
10.2,116,138,254
10.3,17,144,161
10.3,26,136,162
9.5,38,113,151
8.5,143,29,172
5.8,36,20,56
4.3,0,1,1
2.9,0,0,0
2.4,0,0,0
2.2,0,0,0
1,0,0,0
1,0,0,0
1.3,0,0,0
0.9,0,0,0
1.4,0,0,0
1.9,0,0,0
0.4,0,0,0
1.1,0,0,0
1.7,0,0,0
1.7,0,0,0
3.4,1,21,22
6.3,31,86,117
7.9,51,140,191
9.3,86,182,268
9.9,122,199,321
10.2,148,197,345
10.1,131,179,310
9.4,61,144,205
8.5,18,90,108
7.2,3,30,33
6.3,0,0,0
5.8,0,0,0
4.6,0,0,0
3.8,0,0,0
3.7,0,0,0
3.2,0,0,0
2.9,0,0,0
3.9,0,0,0
4.1,0,0,0
4.1,0,0,0
3.9,0,0,0
3.8,0,0,0
3.1,0,0,0
3,0,0,0
5,5,21,26
7,68,64,132
8.7,152,89,241
10.5,227,98,325
11.5,254,111,365
12.1,234,126,360
12.3,226,109,335
12,182,84,266
10,89,67,156
7.9,11,29,40
7.6,0,0,0
7.2,0,0,0
7.4,0,0,0
7.1,0,0,0
7.6,0,0,0
8,0,0,0
8.3,0,0,0
8.8,0,0,0
8.7,0,0,0
8.8,0,0,0
7.7,0,0,0
8.7,0,0,0
8.7,0,0,0
9,0,0,0
10.6,1,18,19
12.3,51,74,125
14.2,129,109,238
15.6,197,128,325
16.8,232,141,373
17.6,237,143,380
17.9,216,130,346
17,172,103,275
15,83,78,161
13.7,11,30,41
12.8,0,0,0
12.3,0,0,0
11.8,0,0,0
11.5,0,0,0
11.3,0,0,0
10.8,0,0,0
10.5,0,0,0
9.7,0,0,0
9.3,0,0,0
9,0,0,0
9,0,0,0
8.6,0,0,0
9.6,0,0,0
10.5,0,0,0
10.8,0,12,12
11.3,0,36,36
12.4,0,49,49
14,0,57,57
15.2,3,125,128
15.8,12,139,151
15.6,150,105,255
14.7,166,61,227
12.8,95,44,139
10.9,12,23,35
10.7,0,0,0
10.1,0,0,0
10,0,0,0
8.9,0,0,0
8.8,0,0,0
7.9,0,0,0
8,0,0,0
8,0,0,0
7.6,0,0,0
7.7,0,0,0
7.4,0,0,0
7.3,0,0,0
6.9,0,0,0
7.4,0,0,0
8.5,0,8,8
9.5,1,59,60
10.6,0,85,85
12.3,3,131,134
13.3,21,196,217
13.7,35,208,243
13.6,17,167,184
13.2,23,146,169
12.5,1,55,56
12.5,0,21,21
12.6,0,0,0
12.3,0,0,0
12.3,0,0,0
13,0,0,0
13.4,0,0,0
14,0,0,0
14.3,0,0,0
14.3,0,0,0
14.2,0,0,0
14.2,0,0,0
14.1,0,0,0
14,0,0,0
13.8,0,0,0
13.9,0,0,0
14.2,0,6,6
14.9,12,60,72
15.7,4,89,93
15.7,0,75,75
15.7,0,52,52
15.5,0,38,38
15,0,37,37
14.9,0,25,25
12.7,0,16,16
11.5,0,8,8
11.1,0,0,0
10.7,0,0,0
10.4,0,0,0
10.2,0,0,0
10,0,0,0
9.9,0,0,0
9.8,0,0,0
9.8,0,0,0
9.7,0,0,0
9.7,0,0,0
9.7,0,0,0
9.8,0,0,0
9.6,0,0,0
10,0,0,0
10.2,0,5,5
10.3,0,21,21
10.5,0,34,34
10.9,0,67,67
11.1,0,35,35
11.6,0,53,53
11.3,0,84,84
11.3,0,32,32
10.9,5,46,51
10.5,0,15,15
10.6,0,0,0
10.1,0,0,0
10.2,0,0,0
10.3,0,0,0
10.6,0,0,0
10.4,0,0,0
10.6,0,0,0
10.6,0,0,0
10.7,0,0,0
10.5,0,0,0
10.6,0,0,0
10.5,0,0,0
10.7,0,0,0
10.9,0,0,0
11.2,0,8,8
11.2,0,43,43
11.5,0,58,58
12.1,0,51,51
11.7,0,49,49
11.1,0,63,63
10.5,0,45,45
10.1,0,41,41
9.7,13,57,70
9.2,0,16,16
9.1,0,0,0
8.8,0,0,0
8.4,0,0,0
8.1,0,0,0
7.7,0,0,0
7.6,0,0,0
7.7,0,0,0
7.5,0,0,0
7.4,0,0,0
7.1,0,0,0
6.6,0,0,0
6.4,0,0,0
6.4,0,0,0
6.3,0,0,0
6.5,0,5,5
6.9,0,34,34
7.5,0,61,61
8.3,0,76,76
8.9,41,168,209
9.6,238,103,341
9.5,221,88,309
8.7,149,80,229
6.2,59,62,121
5.4,1,18,19
4.9,0,0,0
3.9,0,0,0
3.5,0,0,0
3,0,0,0
3.4,0,0,0
2.8,0,0,0
2.7,0,0,0
1.7,0,0,0
1.7,0,0,0
1.4,0,0,0
0.5,0,0,0
0.1,0,0,0
0.2,0,0,0
0.5,0,0,0
2.1,0,6,6
3.5,2,63,65
4.6,29,127,156
5.4,62,166,228
6.1,85,188,273
6.4,89,188,277
6.4,52,169,221
6.1,14,116,130
5.7,1,57,58
5.5,0,9,9
5.3,0,0,0
5,0,0,0
4.9,0,0,0
4.5,0,0,0
4.2,0,0,0
4.3,0,0,0
4.3,0,0,0
4.5,0,0,0
4.2,0,0,0
4.1,0,0,0
4.1,0,0,0
3.9,0,0,0
3.7,0,0,0
3.6,0,0,0
4,0,10,10
4.7,3,48,51
5.5,0,65,65
6.2,1,101,102
6.7,0,77,77
6.7,0,49,49
6.6,0,40,40
6.6,0,55,55
6.5,1,39,40
6.5,0,0,0
6.5,0,0,0
6.7,0,0,0
6.9,0,0,0
6.9,0,0,0
7.2,0,0,0
7.2,0,0,0
7.6,0,0,0
8.2,0,0,0
8.3,0,0,0
8.2,0,0,0
8.3,0,0,0
8.3,0,0,0
8.7,0,0,0
