weather.temperature,direkt_horizontal_W_m2,diffuse_horizontal_W_m2,global_horizontal_W_m2
8.5,0,0,0
8.7,0,2,2
9.6,1,34,35
10.2,6,81,87
10.5,8,113,121
11.2,9,132,141
11.4,38,150,188
11.7,77,133,210
11.2,23,95,118
10.4,1,38,39
9.1,0,0,0
8.4,0,0,0
9.1,0,0,0
8.7,0,0,0
8.8,0,0,0
8.6,0,0,0
8.7,0,0,0
8.4,0,0,0
8.2,0,0,0
7.9,0,0,0
7.9,0,0,0
7.4,0,0,0
7.5,0,0,0
7.7,0,0,0
7.5,0,0,0
7.6,0,5,5
7.7,1,40,41
8.6,0,53,53
8.7,0,49,49
8.2,4,131,135
8.2,8,143,151
8.8,50,169,219
8.5,32,122,154
7.6,22,67,89
6.8,0,1,1
6.9,0,0,0
6.6,0,0,0
6.8,0,0,0
6.5,0,0,0
6.3,0,0,0
6,0,0,0
5.9,0,0,0
5.9,0,0,0
5.5,0,0,0
5.2,0,0,0
5.2,0,0,0
5.1,0,0,0
4.9,0,0,0
5,0,0,0
4.4,0,0,0
4.5,0,27,27
3.4,0,21,21
4.2,0,31,31
3.7,0,55,55
3.3,0,49,49
3.1,0,29,29
3.1,0,25,25
2.6,0,12,12
2.3,0,1,1
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
3,0,0,0
3.1,0,0,0
3.5,0,0,0
3.9,0,0,0
3.8,0,0,0
4,0,0,0
4.5,0,0,0
5,0,0,0
5,0,0,0
5.8,0,0,0
6,0,0,0
6.4,0,3,3
7.3,0,36,36
7.9,4,87,91
8.2,9,135,144
8.1,0,93,93
8,0,49,49
8.3,0,35,35
8.1,0,63,63
7.9,0,26,26
7.9,0,0,0
8.1,0,0,0
8,0,0,0
8,0,0,0
8.1,0,0,0
8.1,0,0,0
8.1,0,0,0
7.9,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
7.9,0,0,0
7.9,0,0,0
8.2,0,2,2
8.2,0,31,31
8.5,0,46,46
8.8,0,42,42
9.2,0,51,51
9.5,0,47,47
9.6,0,69,69
9.1,5,66,71
8.6,2,37,39
8.4,0,0,0
8.7,0,0,0
8.7,0,0,0
8.9,0,0,0
8.9,0,0,0
8.7,0,0,0
8.7,0,0,0
8.6,0,0,0
8.3,0,0,0
8.3,0,0,0
8,0,0,0
7.7,0,0,0
7.7,0,0,0
7.3,0,0,0
6.8,0,0,0
7.3,0,3,3
7.9,0,29,29
8.2,2,71,73
8.2,0,77,77
7.7,0,98,98
7.1,0,52,52
7,0,45,45
6.8,0,56,56
6.9,0,33,33
7.2,0,0,0
7.3,0,0,0
7.3,0,0,0
7.2,0,0,0
7,0,0,0
6.8,0,0,0
6.1,0,0,0
6.6,0,0,0
6.4,0,0,0
6.4,0,0,0
6,0,0,0
6.1,0,0,0
5.5,0,0,0
5.1,0,0,0
5.8,0,0,0
6.3,0,1,1
6.6,0,35,35
7.2,2,70,72
8,22,130,152
7.9,4,118,122
8,8,130,138
8,49,139,188
7.9,2,73,75
7.2,0,8,8
6.7,0,0,0
6.3,0,0,0
6.1,0,0,0
6.4,0,0,0
6.3,0,0,0
6.7,0,0,0
6.8,0,0,0
6.9,0,0,0
7.1,0,0,0
7,0,0,0
6.9,0,0,0
6.9,0,0,0
6.7,0,0,0
6.7,0,0,0
6.6,0,0,0
6.7,0,0,0
6.8,0,30,30
6.8,0,52,52
6.7,0,40,40
6.5,0,39,39
6.4,0,78,78
6.3,0,68,68
6.1,0,45,45
5.9,1,38,39
5.7,0,0,0
5.8,0,0,0
5.9,0,0,0
5.7,0,0,0
5.4,0,0,0
5.3,0,0,0
5.3,0,0,0
5.3,0,0,0
5.3,0,0,0
5.1,0,0,0
5.2,0,0,0
5.3,0,0,0
5.2,0,0,0
5.2,0,0,0
5.2,0,0,0
5.3,0,0,0
5.6,0,18,18
6,0,40,40
6.3,0,50,50
6.2,0,43,43
6.2,0,52,52
6.3,0,67,67
6.1,0,39,39
6,0,14,14
5.8,0,0,0
5.9,0,0,0
6,0,0,0
5.9,0,0,0
5.9,0,0,0
5.8,0,0,0
5.7,0,0,0
5.7,0,0,0
5.5,0,0,0
5.5,0,0,0
5.4,0,0,0
5.3,0,0,0
5.2,0,0,0
5.2,0,0,0
5.1,0,0,0
5.3,0,1,1
5.4,0,6,6
5.7,0,21,21
6.2,0,30,30
6.4,0,52,52
6.7,0,54,54
6.9,0,53,53
6.8,0,38,38
6.4,0,16,16
6.2,0,0,0
6.3,0,0,0
6.2,0,0,0
6.2,0,0,0
6.2,0,0,0
6.3,0,0,0
6.4,0,0,0
6.6,0,0,0
6.7,0,0,0
7,0,0,0
7.3,0,0,0
7.7,0,0,0
8.3,0,0,0
8.8,0,0,0
8.8,0,0,0
8.9,0,0,0
9.2,0,4,4
9.8,0,46,46
9.8,0,63,63
10.1,0,47,47
10,0,38,38
9.8,0,82,82
9.5,2,71,73
8.2,0,30,30
7.2,0,2,2
6.2,0,0,0
5,0,0,0
4,0,0,0
3.1,0,0,0
2.3,0,0,0
1.2,0,0,0
1.2,0,0,0
1.2,0,0,0
1.2,0,0,0
1.1,0,0,0
0.2,0,0,0
0.5,0,0,0
0,0,0,0
-1.1,0,0,0
1.3,0,0,0
3.1,0,19,19
5,3,69,72
5.5,25,115,140
6.4,98,138,236
6.5,135,128,263
5.7,28,122,150
4.5,33,89,122
2.7,18,43,61
2.1,0,7,7
2.3,0,0,0
1.8,0,0,0
1.8,0,0,0
1.2,0,0,0
1.4,0,0,0
0.9,0,0,0
-0.4,0,0,0
-0.4,0,0,0
-1.2,0,0,0
-0.2,0,0,0
-0.9,0,0,0
-0.9,0,0,0
-1,0,0,0
-1,0,0,0
-0.2,0,0,0
1.3,4,32,36
2.9,63,77,140
4.9,97,108,205
5.9,138,118,256
5.8,183,103,286
5.5,153,93,246
4.2,94,75,169
1.6,22,42,64
0,0,6,6
-0.7,0,0,0
-1.9,0,0,0
-2.1,0,0,0
-2.6,0,0,0
-2.9,0,0,0
-3.3,0,0,0
-3.8,0,0,0
-4.2,0,0,0
-3.2,0,0,0
-2.9,0,0,0
-2.4,0,0,0
-1.5,0,0,0
-0.3,0,0,0
0.5,0,0,0
1.6,0,0,0
2.7,5,31,36
4.5,78,64,142
5.1,91,99,190
5.6,38,128,166
6.7,22,124,146
6.8,0,69,69
6.9,0,29,29
6.9,0,15,15
8.3,0,0,0
8,0,0,0
8.8,0,0,0
8.7,0,0,0
8.4,0,0,0
8.2,0,0,0
8.2,0,0,0
7.9,0,0,0
7,0,0,0
6.7,0,0,0
6.2,0,0,0
5.6,0,0,0
5.6,0,0,0
5.3,0,0,0
5.1,0,0,0
5.7,0,0,0
6.8,1,26,27
7.9,44,74,118
9.1,60,111,171
8.8,72,129,201
9.2,146,106,252
8.8,120,96,216
6.8,71,74,145
5,17,39,56
4.5,0,6,6
3.8,0,0,0
5.3,0,0,0
5.7,0,0,0
5.7,0,0,0
6.5,0,0,0
6.5,0,0,0
6.8,0,0,0
6.9,0,0,0
6.9,0,0,0
7,0,0,0
7,0,0,0
6.5,0,0,0
7.1,0,0,0
7.3,0,0,0
7.7,0,0,0
8.3,0,14,14
8.9,0,56,56
9.2,0,65,65
9.7,0,92,92
10.2,0,90,90
9.8,18,125,143
9.3,6,82,88
8.7,0,21,21
8.2,0,2,2
7.9,0,0,0
6.6,0,0,0
6.6,0,0,0
7.3,0,0,0
7.3,0,0,0
7.8,0,0,0
7.7,0,0,0
8,0,0,0
8.2,0,0,0
7.9,0,0,0
7.6,0,0,0
5.1,0,0,0
4.8,0,0,0
4.8,0,0,0
4.5,0,0,0
6,2,27,29
7.7,17,81,98
8.8,15,110,125
8.9,8,117,125
8.7,7,115,122
8.3,8,106,114
8.2,26,92,118
7.5,4,35,39
7.4,0,1,1
6.4,0,0,0
6.2,0,0,0
5.3,0,0,0
5.2,0,0,0
5.3,0,0,0
5.2,0,0,0
6.5,0,0,0
7.1,0,0,0
6.9,0,0,0
7.3,0,0,0
7.4,0,0,0
7.6,0,0,0
7.8,0,0,0
7.6,0,0,0
7.5,0,0,0
8.2,0,11,11
8.6,3,54,57
9.7,9,85,94
9.2,121,83,204
8.5,107,93,200
8.2,64,89,153
7.1,47,62,109
5.5,20,28,48
3.6,0,2,2
3,0,0,0
2.2,0,0,0
1.1,0,0,0
-0.4,0,0,0
-0.5,0,0,0
-1.3,0,0,0
-1.5,0,0,0
-2,0,0,0
-1.4,0,0,0
-2.7,0,0,0
-2.2,0,0,0
-3.4,0,0,0
-3.3,0,0,0
-1.7,0,0,0
-1.3,0,0,0
0.2,0,16,16
0.7,75,23,98
1.7,16,73,89
2.6,0,76,76
3.7,20,86,106
4,0,47,47
4.3,0,49,49
4.8,0,9,9
6.7,0,0,0
6.5,0,0,0
6.9,0,0,0
6.7,0,0,0
6.9,0,0,0
6.8,0,0,0
6.5,0,0,0
6.8,0,0,0
7,0,0,0
7.4,0,0,0
7.6,0,0,0
8.3,0,0,0
8.5,0,0,0
8.3,0,0,0
8.1,0,0,0
8.2,0,0,0
8.7,0,8,8
8.8,0,24,24
9.1,0,30,30
9,0,34,34
9.4,0,29,29
9.5,0,32,32
9.4,0,18,18
9.1,0,8,8
9.1,0,0,0
9.4,0,0,0
9.6,0,0,0
9.5,0,0,0
9.6,0,0,0
9.7,0,0,0
9.3,0,0,0
8.9,0,0,0
8.2,0,0,0
8.2,0,0,0
7.9,0,0,0
7.5,0,0,0
7.3,0,0,0
6.7,0,0,0
6.9,0,0,0
7,0,0,0
6,0,13,13
6.4,9,73,82
5.6,33,126,159
5.1,20,137,157
4.2,0,87,87
2.6,2,93,95
1.4,3,70,73
1.5,0,25,25
1.3,0,1,1
1.3,0,0,0
1,0,0,0
1.7,0,0,0
1.1,0,0,0
1.6,0,0,0
1.2,0,0,0
1.2,0,0,0
1.3,0,0,0
0.3,0,0,0
0.2,0,0,0
0.2,0,0,0
-0.5,0,0,0
-1,0,0,0
-0.7,0,0,0
-0.5,0,0,0
1.1,0,14,14
2.9,41,57,98
4.1,77,85,162
5,117,93,210
4.8,172,72,244
4.1,130,70,200
2.3,73,57,130
1.1,18,29,47
0.2,0,1,1
-0.3,0,0,0
-0.7,0,0,0
-0.9,0,0,0
-1.8,0,0,0
-0.3,0,0,0
-0.5,0,0,0
0.1,0,0,0
0.8,0,0,0
1,0,0,0
0.8,0,0,0
0.8,0,0,0
1.1,0,0,0
1.5,0,0,0
2.9,0,0,0
2.6,0,0,0
2.8,0,2,2
4.3,0,32,32
4.9,0,32,32
5.4,0,40,40
5.9,0,58,58
5.4,0,54,54
5.3,0,30,30
5.3,0,12,12
5.5,0,0,0
5.3,0,0,0
5.4,0,0,0
5.6,0,0,0
5.4,0,0,0
5.3,0,0,0
5.2,0,0,0
5.3,0,0,0
5.5,0,0,0
5.5,0,0,0
5.7,0,0,0
5.7,0,0,0
5.7,0,0,0
5.7,0,0,0
5.7,0,0,0
6,0,0,0
6.1,0,3,3
6.6,0,34,34
6.9,0,35,35
7.2,0,51,51
7.6,0,52,52
7.9,0,34,34
7.8,0,29,29
7.8,0,6,6
8.1,0,0,0
8.2,0,0,0
8.4,0,0,0
8.6,0,0,0
8.8,0,0,0
8.9,0,0,0
9,0,0,0
9.2,0,0,0
9,0,0,0
8.1,0,0,0
7.6,0,0,0
7,0,0,0
6.8,0,0,0
6.8,0,0,0
6.2,0,0,0
6.6,0,0,0
6.8,0,6,6
7,2,50,52
7.5,24,93,117
8.8,117,100,217
8.6,118,101,219
7.5,101,88,189
5.5,47,67,114
3,6,27,33
2.6,0,0,0
1.8,0,0,0
1.2,0,0,0
1.5,0,0,0
0.8,0,0,0
-1.2,0,0,0
-0.2,0,0,0
-0.5,0,0,0
-1.5,0,0,0
-0.6,0,0,0
-1.1,0,0,0
-1.9,0,0,0
-2,0,0,0
-1.6,0,0,0
-2.1,0,0,0
-1.1,0,0,0
0.2,0,7,7
1.1,0,43,43
2.5,23,70,93
3.2,7,83,90
5.2,2,80,82
4.4,31,72,103
3.9,76,33,109
3.4,0,20,20
3.3,0,0,0
2.4,0,0,0
2.3,0,0,0
2.1,0,0,0
2,0,0,0
2.5,0,0,0
3,0,0,0
2.8,0,0,0
3.4,0,0,0
4.3,0,0,0
4.2,0,0,0
4,0,0,0
3.3,0,0,0
3.6,0,0,0
3.6,0,0,0
3.2,0,0,0
4.3,0,9,9
5,1,47,48
5.3,1,70,71
6.1,22,116,138
5.6,63,126,189
5.4,75,107,182
4.3,48,76,124
3.6,5,28,33
3.7,0,0,0
2.7,0,0,0
3.1,0,0,0
3,0,0,0
2.4,0,0,0
1.9,0,0,0
2.1,0,0,0
3.4,0,0,0
3.1,0,0,0
3.5,0,0,0
4,0,0,0
4,0,0,0
4.3,0,0,0
4.5,0,0,0
4.9,0,0,0
5.8,0,0,0
5.8,0,1,1
6.2,0,10,10
6.3,0,25,25
6.2,0,35,35
6.4,0,31,31
6.6,0,23,23
6.6,0,22,22
6.6,0,8,8
6.7,0,0,0
6.6,0,0,0
6.8,0,0,0
6.8,0,0,0
6.9,0,0,0
6.8,0,0,0
6.8,0,0,0
6.6,0,0,0
6.7,0,0,0
6.4,0,0,0
6.2,0,0,0
6.2,0,0,0
6,0,0,0
6,0,0,0
5.6,0,0,0
5.4,0,0,0
5.4,0,3,3
5.5,0,27,27
5.7,0,31,31
5.9,0,44,44
6,6,87,93
5.5,0,62,62
5.6,0,34,34
5.5,0,14,14
5.3,0,0,0
5.2,0,0,0
5.1,0,0,0
5.1,0,0,0
5.2,0,0,0
5.2,0,0,0
5.2,0,0,0
5.1,0,0,0
4.9,0,0,0
4.9,0,0,0
4.7,0,0,0
4.5,0,0,0
4.6,0,0,0
4.6,0,0,0
4.2,0,0,0
4.2,0,0,0
4.1,0,1,1
4.4,0,20,20
4.4,0,38,38
4.2,0,39,39
4.4,0,39,39
4.5,0,56,56
4.2,9,44,53
5.2,0,11,11
5,0,0,0
5.1,0,0,0
5.3,0,0,0
6.2,0,0,0
6.4,0,0,0
7.3,0,0,0
7.7,0,0,0
7.6,0,0,0
7,0,0,0
6.7,0,0,0
5.6,0,0,0
5.1,0,0,0
